date,category,contracts
2026-03-06,Crypto,151063
2026-03-06,Economics,35846
2026-03-06,Financials,110424
2026-03-06,Football,0
2026-03-06,Other,0
2026-03-06,Politics,287036
2026-03-06,Science and Technology,0
2026-03-06,Weather,1151859
2026-03-07,Basketball (pro),0
2026-03-07,Commodities,5284
2026-03-07,Crypto,122180
2026-03-07,Economics,7262
2026-03-07,Financials,1
2026-03-07,Football,0
2026-03-07,Other,0
2026-03-07,Politics,23801
2026-03-07,Science and Technology,0
2026-03-07,Weather,1042346
2026-03-08,Basketball (pro),0
2026-03-08,Commodities,6456
2026-03-08,Crypto,72567
2026-03-08,Economics,5307
2026-03-08,Financials,16
2026-03-08,Football,0
2026-03-08,Other,0
2026-03-08,Politics,9628
2026-03-08,Science and Technology,0
2026-03-08,Weather,519168
2026-03-09,Basketball (pro),0
2026-03-09,Commodities,176623
2026-03-09,Crypto,86820
2026-03-09,Economics,13473
2026-03-09,Financials,138511
2026-03-09,Football,0
2026-03-09,Other,0
2026-03-09,Politics,14057
2026-03-09,Science and Technology,0
2026-03-09,Weather,807280
2026-03-10,Basketball (pro),0
2026-03-10,Commodities,134857
2026-03-10,Crypto,102403
2026-03-10,Economics,10749
2026-03-10,Financials,64636
2026-03-10,Football,0
2026-03-10,Other,0
2026-03-10,Politics,30465
2026-03-10,Science and Technology,0
2026-03-10,Weather,966949
2026-03-11,Basketball (pro),0
2026-03-11,Commodities,122464
2026-03-11,Crypto,106332
2026-03-11,Economics,21460
2026-03-11,Financials,137978
2026-03-11,Football,0
2026-03-11,Other,0
2026-03-11,Politics,34586
2026-03-11,Science and Technology,0
2026-03-11,Weather,1089614
2026-03-12,Basketball (pro),0
2026-03-12,Commodities,147478
2026-03-12,Crypto,98374
2026-03-12,Economics,25299
2026-03-12,Financials,119297
2026-03-12,Football,0
2026-03-12,Other,0
2026-03-12,Politics,46785
2026-03-12,Science and Technology,0
2026-03-12,Weather,1488386
2026-03-13,Basketball (pro),0
2026-03-13,Commodities,172406
2026-03-13,Crypto,570210
2026-03-13,Economics,12421
2026-03-13,Financials,74784
2026-03-13,Football,0
2026-03-13,Other,0
2026-03-13,Politics,9672
2026-03-13,Science and Technology,0
2026-03-13,Weather,1073600
2026-03-14,Basketball (pro),0
2026-03-14,Commodities,3015
2026-03-14,Crypto,83319
2026-03-14,Economics,27517
2026-03-14,Financials,29
2026-03-14,Football,0
2026-03-14,Other,0
2026-03-14,Politics,18668
2026-03-14,Science and Technology,0
2026-03-14,Weather,854771
2026-03-15,Basketball (pro),0
2026-03-15,Commodities,2208
2026-03-15,Crypto,35762
2026-03-15,Economics,3438
2026-03-15,Financials,32
2026-03-15,Football,0
2026-03-15,Other,0
2026-03-15,Politics,3800
2026-03-15,Science and Technology,0
2026-03-15,Weather,1081200
2026-03-16,Basketball (pro),0
2026-03-16,Commodities,152797
2026-03-16,Crypto,92574
2026-03-16,Economics,17720
2026-03-16,Financials,194275
2026-03-16,Football,0
2026-03-16,Other,0
2026-03-16,Politics,4105
2026-03-16,Science and Technology,0
2026-03-16,Weather,1114243
2026-03-17,Basketball (pro),0
2026-03-17,Commodities,76041
2026-03-17,Crypto,78528
2026-03-17,Economics,22155
2026-03-17,Financials,77126
2026-03-17,Football,0
2026-03-17,Other,0
2026-03-17,Politics,12177
2026-03-17,Science and Technology,0
2026-03-17,Weather,1325661
2026-03-18,Basketball (pro),0
2026-03-18,Commodities,188412
2026-03-18,Crypto,81473
2026-03-18,Economics,88388
2026-03-18,Financials,85921
2026-03-18,Football,0
2026-03-18,Other,0
2026-03-18,Politics,20135
2026-03-18,Science and Technology,0
2026-03-18,Weather,1152791
2026-03-19,Basketball (pro),0
2026-03-19,Commodities,168929
2026-03-19,Crypto,105675
2026-03-19,Economics,18205
2026-03-19,Financials,153189
2026-03-19,Football,0
2026-03-19,Other,0
2026-03-19,Politics,12878
2026-03-19,Science and Technology,0
2026-03-19,Weather,818965
2026-03-20,Basketball (pro),0
2026-03-20,Commodities,185667
2026-03-20,Crypto,138635
2026-03-20,Economics,9680
2026-03-20,Financials,105627
2026-03-20,Football,0
2026-03-20,Other,0
2026-03-20,Politics,15259
2026-03-20,Science and Technology,0
2026-03-20,Weather,1230018
2026-03-21,Basketball (pro),0
2026-03-21,Commodities,1608
2026-03-21,Crypto,92050
2026-03-21,Economics,3190
2026-03-21,Financials,18
2026-03-21,Football,0
2026-03-21,Other,0
2026-03-21,Politics,8637
2026-03-21,Science and Technology,0
2026-03-21,Weather,610839
2026-03-22,Basketball (pro),0
2026-03-22,Commodities,1634
2026-03-22,Crypto,74700
2026-03-22,Economics,2090
2026-03-22,Financials,1
2026-03-22,Football,0
2026-03-22,Other,0
2026-03-22,Politics,34347
2026-03-22,Science and Technology,0
2026-03-22,Weather,668292
2026-03-23,Basketball (pro),0
2026-03-23,Commodities,216816
2026-03-23,Crypto,47212
2026-03-23,Economics,12973
2026-03-23,Financials,52816
2026-03-23,Football,0
2026-03-23,Other,0
2026-03-23,Politics,7020
2026-03-23,Science and Technology,0
2026-03-23,Weather,814058
2026-03-24,Basketball (pro),0
2026-03-24,Commodities,131765
2026-03-24,Crypto,66895
2026-03-24,Economics,20022
2026-03-24,Financials,91758
2026-03-24,Football,0
2026-03-24,Other,0
2026-03-24,Politics,14905
2026-03-24,Science and Technology,0
2026-03-24,Weather,777154
2026-03-25,Basketball (pro),0
2026-03-25,Commodities,127014
2026-03-25,Crypto,44490
2026-03-25,Economics,20872
2026-03-25,Financials,86406
2026-03-25,Football,0
2026-03-25,Other,0
2026-03-25,Politics,11555
2026-03-25,Science and Technology,0
2026-03-25,Weather,759713
2026-03-26,Basketball (pro),0
2026-03-26,Commodities,97399
2026-03-26,Crypto,49450
2026-03-26,Economics,6546
2026-03-26,Financials,70745
2026-03-26,Football,0
2026-03-26,Other,0
2026-03-26,Politics,38760
2026-03-26,Science and Technology,100
2026-03-26,Weather,806830
2026-03-27,Basketball (pro),0
2026-03-27,Commodities,179898
2026-03-27,Crypto,193768
2026-03-27,Economics,21596
2026-03-27,Financials,104293
2026-03-27,Football,0
2026-03-27,Other,0
2026-03-27,Politics,24787
2026-03-27,Science and Technology,185
2026-03-27,Weather,990418
2026-03-28,Basketball (pro),0
2026-03-28,Commodities,2790
2026-03-28,Crypto,157722
2026-03-28,Economics,4188
2026-03-28,Financials,115
2026-03-28,Football,0
2026-03-28,Other,0
2026-03-28,Politics,12473
2026-03-28,Science and Technology,0
2026-03-28,Weather,767504
2026-03-29,Basketball (pro),0
2026-03-29,Commodities,3883
2026-03-29,Crypto,76336
2026-03-29,Economics,14795
2026-03-29,Financials,167
2026-03-29,Football,0
2026-03-29,Other,0
2026-03-29,Politics,5873
2026-03-29,Science and Technology,0
2026-03-29,Weather,724348
2026-03-30,Basketball (pro),0
2026-03-30,Commodities,176046
2026-03-30,Crypto,24482
2026-03-30,Economics,21502
2026-03-30,Financials,88688
2026-03-30,Football,0
2026-03-30,Other,0
2026-03-30,Politics,46114
2026-03-30,Science and Technology,3
2026-03-30,Weather,749358
2026-03-31,Basketball (pro),0
2026-03-31,Commodities,137286
2026-03-31,Crypto,34263
2026-03-31,Economics,4588
2026-03-31,Financials,31886
2026-03-31,Football,0
2026-03-31,Other,0
2026-03-31,Politics,21134
2026-03-31,Science and Technology,1
2026-03-31,Weather,815158
2026-04-01,Basketball (pro),0
2026-04-01,Commodities,127541
2026-04-01,Crypto,39821
2026-04-01,Economics,9764
2026-04-01,Financials,49562
2026-04-01,Football,0
2026-04-01,Other,0
2026-04-01,Politics,15604
2026-04-01,Science and Technology,0
2026-04-01,Weather,792071
2026-04-02,Basketball (pro),0
2026-04-02,Commodities,161602
2026-04-02,Crypto,60615
2026-04-02,Economics,10673
2026-04-02,Financials,63323
2026-04-02,Football,0
2026-04-02,Other,0
2026-04-02,Politics,36102
2026-04-02,Science and Technology,0
2026-04-02,Weather,613156
2026-04-03,Basketball (pro),0
2026-04-03,Commodities,1570
2026-04-03,Crypto,33920
2026-04-03,Economics,34934
2026-04-03,Financials,14090
2026-04-03,Football,0
2026-04-03,Other,0
2026-04-03,Politics,10818
2026-04-03,Science and Technology,0
2026-04-03,Weather,1045378
2026-04-04,Basketball (pro),0
2026-04-04,Commodities,8
2026-04-04,Crypto,118572
2026-04-04,Economics,2926
2026-04-04,Financials,22
2026-04-04,Football,0
2026-04-04,Other,0
2026-04-04,Politics,4477
2026-04-04,Science and Technology,0
2026-04-04,Weather,1145632
2026-04-05,Basketball (pro),0
2026-04-05,Commodities,2272
2026-04-05,Crypto,20555
2026-04-05,Economics,1809
2026-04-05,Financials,142
2026-04-05,Football,0
2026-04-05,Other,0
2026-04-05,Politics,2072
2026-04-05,Science and Technology,0
2026-04-05,Weather,902671
2026-04-06,Basketball (pro),0
2026-04-06,Commodities,124309
2026-04-06,Crypto,38438
2026-04-06,Economics,16295
2026-04-06,Financials,33328
2026-04-06,Football,0
2026-04-06,Other,0
2026-04-06,Politics,7783
2026-04-06,Science and Technology,0
2026-04-06,Weather,909332
2026-04-07,Basketball (pro),0
2026-04-07,Commodities,236340
2026-04-07,Crypto,45311
2026-04-07,Economics,12182
2026-04-07,Financials,68669
2026-04-07,Football,0
2026-04-07,Other,0
2026-04-07,Politics,3485
2026-04-07,Science and Technology,0
2026-04-07,Weather,989408
2026-04-08,Basketball (pro),0
2026-04-08,Commodities,314103
2026-04-08,Crypto,39467
2026-04-08,Economics,10773
2026-04-08,Financials,160543
2026-04-08,Football,0
2026-04-08,Other,0
2026-04-08,Politics,10476
2026-04-08,Science and Technology,0
2026-04-08,Weather,815995
2026-04-09,Basketball (pro),0
2026-04-09,Commodities,243074
2026-04-09,Crypto,40452
2026-04-09,Economics,9826
2026-04-09,Financials,68880
2026-04-09,Football,0
2026-04-09,Other,0
2026-04-09,Politics,18594
2026-04-09,Science and Technology,0
2026-04-09,Weather,997800
2026-04-10,Basketball (pro),0
2026-04-10,Commodities,110276
2026-04-10,Crypto,40681
2026-04-10,Economics,52498
2026-04-10,Financials,45956
2026-04-10,Football,0
2026-04-10,Other,0
2026-04-10,Politics,5912
2026-04-10,Science and Technology,0
2026-04-10,Weather,767422
2026-04-11,Basketball (pro),0
2026-04-11,Commodities,915
2026-04-11,Crypto,205907
2026-04-11,Economics,23831
2026-04-11,Financials,57
2026-04-11,Football,0
2026-04-11,Other,0
2026-04-11,Politics,18303
2026-04-11,Science and Technology,0
2026-04-11,Weather,680800
2026-04-12,Basketball (pro),0
2026-04-12,Commodities,6420
2026-04-12,Crypto,81778
2026-04-12,Economics,4396
2026-04-12,Financials,404
2026-04-12,Football,0
2026-04-12,Other,0
2026-04-12,Politics,595
2026-04-12,Science and Technology,0
2026-04-12,Weather,819130
2026-04-13,Basketball (pro),0
2026-04-13,Commodities,81177
2026-04-13,Crypto,57151
2026-04-13,Economics,17585
2026-04-13,Financials,41850
2026-04-13,Football,0
2026-04-13,Other,0
2026-04-13,Politics,10940
2026-04-13,Science and Technology,0
2026-04-13,Weather,596627
2026-04-14,Basketball (pro),0
2026-04-14,Commodities,99442
2026-04-14,Crypto,32701
2026-04-14,Economics,28676
2026-04-14,Financials,53262
2026-04-14,Football,0
2026-04-14,Other,0
2026-04-14,Politics,24472
2026-04-14,Science and Technology,0
2026-04-14,Weather,895381
2026-04-15,Basketball (pro),0
2026-04-15,Commodities,103532
2026-04-15,Crypto,36212
2026-04-15,Economics,8811
2026-04-15,Financials,39377
2026-04-15,Football,0
2026-04-15,Other,0
2026-04-15,Politics,16604
2026-04-15,Science and Technology,0
2026-04-15,Weather,1096498
2026-04-16,Basketball (pro),0
2026-04-16,Commodities,97245
2026-04-16,Crypto,85243
2026-04-16,Economics,10344
2026-04-16,Financials,75365
2026-04-16,Football,0
2026-04-16,Other,0
2026-04-16,Politics,409610
2026-04-16,Science and Technology,2
2026-04-16,Weather,1154165
2026-04-17,Basketball (pro),0
2026-04-17,Commodities,165198
2026-04-17,Crypto,118244
2026-04-17,Economics,10913
2026-04-17,Financials,74185
2026-04-17,Football,0
2026-04-17,Other,0
2026-04-17,Politics,8630
2026-04-17,Science and Technology,0
2026-04-17,Weather,1099346
2026-04-18,Basketball (pro),0
2026-04-18,Commodities,1601
2026-04-18,Crypto,174009
2026-04-18,Economics,7536
2026-04-18,Financials,6
2026-04-18,Football,0
2026-04-18,Other,0
2026-04-18,Politics,114450
2026-04-18,Science and Technology,1
2026-04-18,Weather,1041185
2026-04-19,Basketball (pro),0
2026-04-19,Commodities,3111
2026-04-19,Crypto,21335
2026-04-19,Economics,4043
2026-04-19,Financials,417
2026-04-19,Football,0
2026-04-19,Other,0
2026-04-19,Politics,8751
2026-04-19,Science and Technology,10
2026-04-19,Weather,771272
2026-04-20,Basketball (pro),0
2026-04-20,Commodities,116590
2026-04-20,Crypto,58133
2026-04-20,Economics,13850
2026-04-20,Financials,58874
2026-04-20,Football,0
2026-04-20,Other,0
2026-04-20,Politics,64222
2026-04-20,Science and Technology,0
2026-04-20,Weather,893148
2026-04-21,Basketball (pro),0
2026-04-21,Commodities,125451
2026-04-21,Crypto,62060
2026-04-21,Economics,90191
2026-04-21,Financials,50549
2026-04-21,Football,0
2026-04-21,Other,0
2026-04-21,Politics,13060
2026-04-21,Science and Technology,0
2026-04-21,Weather,768586
2026-04-22,Basketball (pro),0
2026-04-22,Commodities,118368
2026-04-22,Crypto,73473
2026-04-22,Economics,42855
2026-04-22,Financials,50883
2026-04-22,Football,0
2026-04-22,Other,0
2026-04-22,Politics,5461
2026-04-22,Science and Technology,0
2026-04-22,Weather,960610
2026-04-23,Basketball (pro),0
2026-04-23,Commodities,131714
2026-04-23,Crypto,55091
2026-04-23,Economics,45772
2026-04-23,Financials,80552
2026-04-23,Football,0
2026-04-23,Other,0
2026-04-23,Politics,2443
2026-04-23,Science and Technology,100
2026-04-23,Weather,717942
2026-04-24,Basketball (pro),0
2026-04-24,Commodities,102579
2026-04-24,Crypto,58495
2026-04-24,Economics,92832
2026-04-24,Financials,40137
2026-04-24,Football,0
2026-04-24,Other,0
2026-04-24,Politics,8408
2026-04-24,Science and Technology,0
2026-04-24,Weather,772478
2026-04-25,Basketball (pro),0
2026-04-25,Commodities,2710
2026-04-25,Crypto,169208
2026-04-25,Economics,38955
2026-04-25,Financials,2
2026-04-25,Football,0
2026-04-25,Other,0
2026-04-25,Politics,7455
2026-04-25,Science and Technology,210
2026-04-25,Weather,518729
2026-04-26,Basketball (pro),0
2026-04-26,Commodities,2267
2026-04-26,Crypto,74754
2026-04-26,Economics,9769
2026-04-26,Financials,3
2026-04-26,Football,0
2026-04-26,Other,0
2026-04-26,Politics,1545
2026-04-26,Science and Technology,3
2026-04-26,Weather,564418
2026-04-27,Basketball (pro),0
2026-04-27,Commodities,72289
2026-04-27,Crypto,77465
2026-04-27,Economics,12358
2026-04-27,Financials,39900
2026-04-27,Football,0
2026-04-27,Other,0
2026-04-27,Politics,20723
2026-04-27,Science and Technology,31
2026-04-27,Weather,553518
2026-04-28,Basketball (pro),0
2026-04-28,Commodities,79556
2026-04-28,Crypto,52331
2026-04-28,Economics,64916
2026-04-28,Financials,34796
2026-04-28,Football,0
2026-04-28,Other,0
2026-04-28,Politics,85759
2026-04-28,Science and Technology,100
2026-04-28,Weather,595663
2026-04-29,Basketball (pro),0
2026-04-29,Commodities,76157
2026-04-29,Crypto,43439
2026-04-29,Economics,32506
2026-04-29,Financials,62338
2026-04-29,Football,0
2026-04-29,Other,0
2026-04-29,Politics,161078
2026-04-29,Science and Technology,0
2026-04-29,Weather,757609
2026-04-30,Basketball (pro),0
2026-04-30,Commodities,98594
2026-04-30,Crypto,36650
2026-04-30,Economics,36326
2026-04-30,Financials,167706
2026-04-30,Football,0
2026-04-30,Other,0
2026-04-30,Politics,109497
2026-04-30,Science and Technology,0
2026-04-30,Weather,549125
2026-05-01,Basketball (pro),0
2026-05-01,Commodities,72937
2026-05-01,Crypto,96353
2026-05-01,Economics,20764
2026-05-01,Financials,70915
2026-05-01,Football,0
2026-05-01,Other,0
2026-05-01,Politics,139514
2026-05-01,Science and Technology,0
2026-05-01,Weather,630698
2026-05-02,Basketball (pro),0
2026-05-02,Commodities,1127
2026-05-02,Crypto,212482
2026-05-02,Economics,8070
2026-05-02,Financials,71
2026-05-02,Football,0
2026-05-02,Other,0
2026-05-02,Politics,14075
2026-05-02,Science and Technology,0
2026-05-02,Weather,410265
2026-05-03,Basketball (pro),0
2026-05-03,Commodities,3446
2026-05-03,Crypto,84219
2026-05-03,Economics,23811
2026-05-03,Financials,37
2026-05-03,Football,0
2026-05-03,Other,0
2026-05-03,Politics,22805
2026-05-03,Science and Technology,0
2026-05-03,Weather,567841
2026-05-04,Basketball (pro),0
2026-05-04,Commodities,164771
2026-05-04,Crypto,88724
2026-05-04,Economics,15896
2026-05-04,Financials,73967
2026-05-04,Football,0
2026-05-04,Other,0
2026-05-04,Politics,16481
2026-05-04,Science and Technology,0
2026-05-04,Weather,456670
2026-05-05,Basketball (pro),0
2026-05-05,Commodities,108145
2026-05-05,Crypto,95000
2026-05-05,Economics,23821
2026-05-05,Financials,69326
2026-05-05,Football,0
2026-05-05,Other,0
2026-05-05,Politics,127073
2026-05-05,Science and Technology,0
2026-05-05,Weather,520944
2026-05-06,Basketball (pro),0
2026-05-06,Commodities,93026
2026-05-06,Crypto,52777
2026-05-06,Economics,10636
2026-05-06,Financials,72522
2026-05-06,Football,0
2026-05-06,Other,0
2026-05-06,Politics,80594
2026-05-06,Science and Technology,0
2026-05-06,Weather,612281
2026-05-07,Basketball (pro),0
2026-05-07,Commodities,113346
2026-05-07,Crypto,102943
2026-05-07,Economics,26109
2026-05-07,Financials,47096
2026-05-07,Football,0
2026-05-07,Other,0
2026-05-07,Politics,57652
2026-05-07,Science and Technology,0
2026-05-07,Weather,548385
2026-05-08,Basketball (pro),0
2026-05-08,Commodities,63926
2026-05-08,Crypto,173678
2026-05-08,Economics,30080
2026-05-08,Financials,141823
2026-05-08,Football,0
2026-05-08,Other,0
2026-05-08,Politics,99531
2026-05-08,Science and Technology,0
2026-05-08,Weather,518924
2026-05-09,Basketball (pro),0
2026-05-09,Commodities,1639
2026-05-09,Crypto,198088
2026-05-09,Economics,23779
2026-05-09,Financials,8
2026-05-09,Football,0
2026-05-09,Other,0
2026-05-09,Politics,43886
2026-05-09,Science and Technology,0
2026-05-09,Weather,387566
2026-05-10,Basketball (pro),0
2026-05-10,Commodities,1219
2026-05-10,Crypto,100569
2026-05-10,Economics,15741
2026-05-10,Financials,90
2026-05-10,Football,0
2026-05-10,Other,0
2026-05-10,Politics,8167
2026-05-10,Science and Technology,0
2026-05-10,Weather,485582
2026-05-11,Basketball (pro),0
2026-05-11,Commodities,119765
2026-05-11,Crypto,113806
2026-05-11,Economics,27497
2026-05-11,Financials,35450
2026-05-11,Football,0
2026-05-11,Other,0
2026-05-11,Politics,10541
2026-05-11,Science and Technology,0
2026-05-11,Weather,526626
2026-05-12,Basketball (pro),0
2026-05-12,Commodities,102083
2026-05-12,Crypto,123391
2026-05-12,Economics,33318
2026-05-12,Financials,69437
2026-05-12,Football,0
2026-05-12,Other,0
2026-05-12,Politics,24511
2026-05-12,Science and Technology,0
2026-05-12,Weather,558944
2026-05-13,Basketball (pro),0
2026-05-13,Commodities,110412
2026-05-13,Crypto,105713
2026-05-13,Economics,44856
2026-05-13,Financials,61190
2026-05-13,Football,0
2026-05-13,Other,0
2026-05-13,Politics,44629
2026-05-13,Science and Technology,0
2026-05-13,Weather,505933
2026-05-14,Basketball (pro),0
2026-05-14,Commodities,75238
2026-05-14,Crypto,109280
2026-05-14,Economics,59146
2026-05-14,Financials,64881
2026-05-14,Football,0
2026-05-14,Other,0
2026-05-14,Politics,19559
2026-05-14,Science and Technology,0
2026-05-14,Weather,555822
2026-05-15,Basketball (pro),0
2026-05-15,Commodities,149652
2026-05-15,Crypto,139796
2026-05-15,Economics,34735
2026-05-15,Financials,68685
2026-05-15,Football,0
2026-05-15,Other,0
2026-05-15,Politics,19293
2026-05-15,Science and Technology,0
2026-05-15,Weather,448692
2026-05-16,Basketball (pro),0
2026-05-16,Commodities,1376
2026-05-16,Crypto,142118
2026-05-16,Economics,13083
2026-05-16,Financials,44
2026-05-16,Football,0
2026-05-16,Other,0
2026-05-16,Politics,3913
2026-05-16,Science and Technology,0
2026-05-16,Weather,443323
2026-05-17,Basketball (pro),0
2026-05-17,Commodities,1088
2026-05-17,Crypto,27549
2026-05-17,Economics,4336
2026-05-17,Financials,99
2026-05-17,Football,0
2026-05-17,Other,0
2026-05-17,Politics,2985
2026-05-17,Science and Technology,0
2026-05-17,Weather,349454
2026-05-18,Basketball (pro),0
2026-05-18,Commodities,137523
2026-05-18,Crypto,69838
2026-05-18,Economics,20307
2026-05-18,Financials,157874
2026-05-18,Football,0
2026-05-18,Other,0
2026-05-18,Politics,17951
2026-05-18,Science and Technology,0
2026-05-18,Weather,416390
2026-05-19,Basketball (pro),0
2026-05-19,Commodities,122558
2026-05-19,Crypto,35082
2026-05-19,Economics,19603
2026-05-19,Financials,64930
2026-05-19,Football,0
2026-05-19,Other,0
2026-05-19,Politics,51712
2026-05-19,Science and Technology,0
2026-05-19,Weather,587205
2026-05-20,Basketball (pro),0
2026-05-20,Commodities,97872
2026-05-20,Crypto,40598
2026-05-20,Economics,22843
2026-05-20,Financials,87508
2026-05-20,Football,0
2026-05-20,Other,0
2026-05-20,Politics,52146
2026-05-20,Science and Technology,0
2026-05-20,Weather,507301
2026-05-21,Basketball (pro),0
2026-05-21,Commodities,82686
2026-05-21,Crypto,37378
2026-05-21,Economics,51311
2026-05-21,Financials,62704
2026-05-21,Football,0
2026-05-21,Other,0
2026-05-21,Politics,81059
2026-05-21,Science and Technology,0
2026-05-21,Weather,540763
2026-05-22,Basketball (pro),0
2026-05-22,Commodities,101044
2026-05-22,Crypto,40592
2026-05-22,Economics,40272
2026-05-22,Financials,91722
2026-05-22,Football,0
2026-05-22,Other,0
2026-05-22,Politics,48485
2026-05-22,Science and Technology,0
2026-05-22,Weather,535927
2026-05-23,Basketball (pro),0
2026-05-23,Commodities,1442
2026-05-23,Crypto,53303
2026-05-23,Economics,15865
2026-05-23,Financials,63
2026-05-23,Football,0
2026-05-23,Other,0
2026-05-23,Politics,20627
2026-05-23,Science and Technology,0
2026-05-23,Weather,452397
2026-05-24,Basketball (pro),0
2026-05-24,Commodities,2212
2026-05-24,Crypto,56839
2026-05-24,Economics,10954
2026-05-24,Financials,52
2026-05-24,Football,0
2026-05-24,Other,0
2026-05-24,Politics,11860
2026-05-24,Science and Technology,0
2026-05-24,Weather,328216
2026-05-25,Basketball (pro),0
2026-05-25,Commodities,10315
2026-05-25,Crypto,31211
2026-05-25,Economics,12433
2026-05-25,Financials,30565
2026-05-25,Football,0
2026-05-25,Other,0
2026-05-25,Politics,42075
2026-05-25,Science and Technology,0
2026-05-25,Weather,421870
2026-05-26,Basketball (pro),0
2026-05-26,Commodities,115085
2026-05-26,Crypto,87199
2026-05-26,Economics,14575
2026-05-26,Financials,180115
2026-05-26,Football,0
2026-05-26,Other,0
2026-05-26,Politics,16953
2026-05-26,Science and Technology,33
2026-05-26,Weather,392243
2026-05-27,Basketball (pro),0
2026-05-27,Commodities,106034
2026-05-27,Crypto,65189
2026-05-27,Economics,29288
2026-05-27,Financials,121671
2026-05-27,Football,0
2026-05-27,Other,0
2026-05-27,Politics,13652
2026-05-27,Science and Technology,292
2026-05-27,Weather,446545
2026-05-28,Basketball (pro),0
2026-05-28,Commodities,134087
2026-05-28,Crypto,95564
2026-05-28,Economics,33379
2026-05-28,Financials,108533
2026-05-28,Football,0
2026-05-28,Other,0
2026-05-28,Politics,18747
2026-05-28,Science and Technology,314
2026-05-28,Weather,495943
2026-05-29,Basketball (pro),0
2026-05-29,Commodities,99946
2026-05-29,Crypto,56573
2026-05-29,Economics,33138
2026-05-29,Financials,45055
2026-05-29,Football,0
2026-05-29,Other,0
2026-05-29,Politics,20302
2026-05-29,Science and Technology,326
2026-05-29,Weather,454310
2026-05-30,Basketball (pro),0
2026-05-30,Commodities,964
2026-05-30,Crypto,144730
2026-05-30,Economics,4552
2026-05-30,Financials,262
2026-05-30,Football,0
2026-05-30,Other,0
2026-05-30,Politics,10337
2026-05-30,Science and Technology,55
2026-05-30,Weather,417905
2026-05-31,Basketball (pro),0
2026-05-31,Commodities,646
2026-05-31,Crypto,33819
2026-05-31,Economics,9293
2026-05-31,Financials,200
2026-05-31,Football,0
2026-05-31,Other,0
2026-05-31,Politics,106800
2026-05-31,Science and Technology,372
2026-05-31,Weather,468221
2026-06-01,Basketball (pro),0
2026-06-01,Commodities,195523
2026-06-01,Crypto,119843
2026-06-01,Economics,11135
2026-06-01,Financials,50990
2026-06-01,Football,0
2026-06-01,Other,0
2026-06-01,Politics,38220
2026-06-01,Science and Technology,80
2026-06-01,Weather,488948
2026-06-02,Basketball (pro),0
2026-06-02,Commodities,115505
2026-06-02,Crypto,103767
2026-06-02,Economics,32040
2026-06-02,Financials,107422
2026-06-02,Football,0
2026-06-02,Other,0
2026-06-02,Politics,7793
2026-06-02,Science and Technology,10
2026-06-02,Weather,547765
2026-06-03,Basketball (pro),0
2026-06-03,Commodities,100754
2026-06-03,Crypto,70300
2026-06-03,Economics,20311
2026-06-03,Financials,81909
2026-06-03,Football,0
2026-06-03,Other,0
2026-06-03,Politics,33373
2026-06-03,Science and Technology,255
2026-06-03,Weather,747989
2026-06-04,Basketball (pro),0
2026-06-04,Commodities,74474
2026-06-04,Crypto,316780
2026-06-04,Economics,15144
2026-06-04,Financials,86214
2026-06-04,Football,0
2026-06-04,Other,0
2026-06-04,Politics,6227
2026-06-04,Science and Technology,0
2026-06-04,Weather,664586
2026-06-05,Basketball (pro),0
2026-06-05,Commodities,115020
2026-06-05,Crypto,175618
2026-06-05,Economics,21797
2026-06-05,Financials,124363
2026-06-05,Football,0
2026-06-05,Other,0
2026-06-05,Politics,7480
2026-06-05,Science and Technology,60
2026-06-05,Weather,617971
2026-06-06,Basketball (pro),0
2026-06-06,Commodities,2817
2026-06-06,Crypto,98264
2026-06-06,Economics,4105
2026-06-06,Financials,725
2026-06-06,Football,0
2026-06-06,Other,0
2026-06-06,Politics,3195
2026-06-06,Science and Technology,0
2026-06-06,Weather,502463
2026-06-07,Basketball (pro),0
2026-06-07,Commodities,1159
2026-06-07,Crypto,55976
2026-06-07,Economics,9140
2026-06-07,Financials,214
2026-06-07,Football,0
2026-06-07,Other,0
2026-06-07,Politics,1449
2026-06-07,Science and Technology,0
2026-06-07,Weather,506733
2026-06-08,Basketball (pro),0
2026-06-08,Commodities,61400
2026-06-08,Crypto,62629
2026-06-08,Economics,45473
2026-06-08,Financials,74851
2026-06-08,Football,0
2026-06-08,Other,0
2026-06-08,Politics,12320
2026-06-08,Science and Technology,10
2026-06-08,Weather,560448
2026-06-09,Basketball (pro),0
2026-06-09,Commodities,70099
2026-06-09,Crypto,75119
2026-06-09,Economics,46654
2026-06-09,Financials,73218
2026-06-09,Football,0
2026-06-09,Other,0
2026-06-09,Politics,12171
2026-06-09,Science and Technology,10
2026-06-09,Weather,427641
2026-06-10,Basketball (pro),0
2026-06-10,Commodities,94606
2026-06-10,Crypto,59514
2026-06-10,Economics,41422
2026-06-10,Financials,37075
2026-06-10,Football,0
2026-06-10,Other,0
2026-06-10,Politics,22759
2026-06-10,Science and Technology,10
2026-06-10,Weather,570411
2026-06-11,Basketball (pro),0
2026-06-11,Commodities,38648
2026-06-11,Crypto,46124
2026-06-11,Economics,21601
2026-06-11,Financials,41432
2026-06-11,Football,0
2026-06-11,Other,0
2026-06-11,Politics,5426
2026-06-11,Science and Technology,0
2026-06-11,Weather,539144
2026-06-12,Basketball (pro),0
